Campaign name,Campaign ID,Campaign delivery,Results,Result indicator,Reporting starts,Reporting ends,Reach,Impressions,Ad set budget,Ad set budget type,Amount spent (INR),Objective,Frequency,Clicks (all),CPC (all) (INR),CTR (all),"Cost per 1,000 people reached (INR)","CPM (cost per 1,000 impressions) (INR)",Page engagement,Cost per results
Jaya-Interiors-17-Aug-19-Ver-1.0,6129536051957,inactive,,,2019-11-17,2019-11-17,3529,3810,Using ad set budget,0,301.43,Lead Generation,1.079626,111,2.715586,2.913386,85.415132,79.115486,71,
Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,1,actions:onsite_conversion.lead_grouped,2019-11-17,2019-11-17,1471,1627,500,Daily,498.7,Lead Generation,1.10605,49,10.177551,3.011678,339.021074,306.515058,45,498.7
AskJuno-Lead-Generation-Major-cities-24-01-19,6112114497357,inactive,5,actions:onsite_conversion.lead_grouped,2019-11-17,2019-11-17,4202,4393,Using ad set budget,0,500.39,Lead Generation,1.045455,47,10.646596,1.069884,119.08377,113.906214,33,100.078
Ramesh-Agency-14-Nov-19-Ver-1.0,6141486836557,inactive,16,actions:onsite_conversion.lead_grouped,2019-11-16,2019-11-16,4266,4428,300,Daily,268.61,Lead Generation,1.037975,339,0.79236,7.655827,62.965307,60.661698,109,16.788125
Tycoon-Construction-9-Nov-19-Ver-1.0,6140614168957,inactive,8,actions:onsite_conversion.lead_grouped,2019-11-16,2019-11-16,10004,10393,Using ad set budget,0,766.79,Lead Generation,1.038884,475,1.614295,4.570384,76.648341,73.779467,389,95.84875
Tycoon-Interior-Bangalore-9-Nov-19-Ver-1.0,6140576449757,inactive,3,actions:onsite_conversion.lead_grouped,2019-11-16,2019-11-16,6954,7197,800,Daily,1154.43,Lead Generation,1.034944,138,8.365435,1.917466,166.009491,160.404335,128,384.81
Max-life-Test-06-Nov-19-Ver-1.0,6140166342757,inactive,3,actions:onsite_conversion.lead_grouped,2019-11-16,2019-11-16,84,84,300,Daily,6.49,Lead Generation,1,15,0.432667,17.857143,77.261905,77.261905,4,2.1633333333333
Jaya-Interiors-17-Aug-19-Ver-1.0,6129536051957,inactive,,,2019-11-16,2019-11-16,4437,4765,Using ad set budget,0,346.81,Lead Generation,1.073924,131,2.647405,2.749213,78.163173,72.782791,80,
Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,2019-11-16,2019-11-16,2852,3067,500,Daily,578.47,Lead Generation,1.075386,85,6.805529,2.771438,202.829593,188.611021,87,
AskJuno-Lead-Generation-Major-cities-24-01-19,6112114497357,inactive,2,actions:onsite_conversion.lead_grouped,2019-11-16,2019-11-16,7152,7384,Using ad set budget,0,576.78,Lead Generation,1.032438,35,16.479429,0.473998,80.645973,78.112134,28,288.39
Ramesh-Agency-14-Nov-19-Ver-1.0,6141486836557,inactive,5,actions:onsite_conversion.lead_grouped,2019-11-15,2019-11-15,3348,3449,300,Daily,223.46,Lead Generation,1.030167,330,0.677152,9.567991,66.744325,64.789794,85,44.692
Tycoon-Construction-9-Nov-19-Ver-1.0,6140614168957,inactive,16,actions:onsite_conversion.lead_grouped,2019-11-15,2019-11-15,9902,10365,Using ad set budget,0,789.15,Lead Generation,1.046758,382,2.065838,3.68548,79.696021,76.136035,316,49.321875
Tycoon-Interior-Bangalore-9-Nov-19-Ver-1.0,6140576449757,inactive,7,actions:onsite_conversion.lead_grouped,2019-11-15,2019-11-15,5530,5638,800,Daily,1160.49,Lead Generation,1.01953,95,12.215684,1.684995,209.853526,205.833629,141,165.78428571429
Max-life-Test-06-Nov-19-Ver-1.0,6140166342757,inactive,19,actions:onsite_conversion.lead_grouped,2019-11-15,2019-11-15,1084,1152,300,Daily,100.3,Lead Generation,1.062731,204,0.491667,17.708333,92.527675,87.065972,79,5.2789473684211
Jaya-Interiors-17-Aug-19-Ver-1.0,6129536051957,inactive,2,actions:onsite_conversion.lead_grouped,2019-11-15,2019-11-15,3900,4180,Using ad set budget,0,348.36,Lead Generation,1.071795,115,3.029217,2.751196,89.323077,83.339713,65,174.18
Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,1,actions:onsite_conversion.lead_grouped,2019-11-15,2019-11-15,2714,2944,500,Daily,575.95,Lead Generation,1.084746,77,7.47987,2.615489,212.214444,195.63519,61,575.95
AskJuno-Lead-Generation-Major-cities-24-01-19,6112114497357,inactive,5,actions:onsite_conversion.lead_grouped,2019-11-15,2019-11-15,4294,4425,Using ad set budget,0,578.47,Lead Generation,1.030508,34,17.013824,0.768362,134.715883,130.727684,42,115.694
Tycoon-Construction-9-Nov-19-Ver-1.0,6140614168957,inactive,13,actions:onsite_conversion.lead_grouped,2019-11-14,2019-11-14,6902,7146,Using ad set budget,0,549.25,Lead Generation,1.035352,307,1.789088,4.29611,79.578383,76.861181,282,42.25
Tycoon-Interior-Bangalore-9-Nov-19-Ver-1.0,6140576449757,inactive,2,actions:onsite_conversion.lead_grouped,2019-11-14,2019-11-14,4978,5450,800,Daily,1164.44,Lead Generation,1.094817,127,9.168819,2.330275,233.917236,213.658716,100,582.22
Max-life-Test-06-Nov-19-Ver-1.0,6140166342757,inactive,40,actions:onsite_conversion.lead_grouped,2019-11-14,2019-11-14,2612,2828,300,Daily,290.44,Lead Generation,1.082695,529,0.549036,18.705799,111.194487,102.701556,181,7.261
Jaya-Interiors-17-Aug-19-Ver-1.0,6129536051957,inactive,2,actions:onsite_conversion.lead_grouped,2019-11-14,2019-11-14,3835,4162,Using ad set budget,0,350.7,Lead Generation,1.085267,101,3.472277,2.426718,91.447197,84.262374,56,175.35
Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,2,actions:onsite_conversion.lead_grouped,2019-11-14,2019-11-14,2707,2917,500,Daily,574.28,Lead Generation,1.077577,79,7.269367,2.708262,212.146287,196.8735,63,287.14
AskJuno-Lead-Generation-Major-cities-24-01-19,6112114497357,inactive,4,actions:onsite_conversion.lead_grouped,2019-11-14,2019-11-14,5102,5397,Using ad set budget,0,579.93,Lead Generation,1.05782,23,25.214348,0.426163,113.667189,107.454141,32,144.9825
Tycoon-Construction-9-Nov-19-Ver-1.0,6140614168957,inactive,16,actions:onsite_conversion.lead_grouped,2019-11-13,2019-11-13,5214,5656,Using ad set budget,0,594.32,Lead Generation,1.084772,373,1.593351,6.594767,113.985424,105.077793,253,37.145
Tycoon-Interior-Bangalore-9-Nov-19-Ver-1.0,6140576449757,inactive,4,actions:onsite_conversion.lead_grouped,2019-11-13,2019-11-13,5570,6022,800,Daily,1161.78,Lead Generation,1.081149,149,7.797181,2.474261,208.578097,192.922617,112,290.445
Max-life-Test-06-Nov-19-Ver-1.0,6140166342757,inactive,20,actions:onsite_conversion.lead_grouped,2019-11-13,2019-11-13,965,975,300,Daily,121.38,Lead Generation,1.010363,203,0.597931,20.820513,125.782383,124.492308,79,6.069
Jaya-Interiors-17-Aug-19-Ver-1.0,6129536051957,inactive,5,actions:onsite_conversion.lead_grouped,2019-11-13,2019-11-13,3797,4183,Using ad set budget,0,345.91,Lead Generation,1.101659,138,2.506594,3.299068,91.100869,82.694239,70,69.182
Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,1,actions:onsite_conversion.lead_grouped,2019-11-13,2019-11-13,2398,2560,500,Daily,575.94,Lead Generation,1.067556,72,7.999167,2.8125,240.175146,224.976563,63,575.94
AskJuno-Lead-Generation-Major-cities-24-01-19,6112114497357,inactive,1,actions:onsite_conversion.lead_grouped,2019-11-13,2019-11-13,3572,3789,Using ad set budget,0,572.65,Lead Generation,1.06075,25,22.906,0.659805,160.316349,151.134864,24,572.65
Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,2019-11-10,2019-11-10,1,1,500,Daily,0.03,Lead Generation,1,0,0,0,30,30,,
Tycoon-Construction-9-Nov-19-Ver-1.0,6140614168957,inactive,2,actions:onsite_conversion.lead_grouped,2019-11-09,2019-11-09,233,235,Using ad set budget,0,21.75,Lead Generation,1.008584,57,0.381579,24.255319,93.347639,92.553191,49,10.875
Tycoon-Interior-Bangalore-9-Nov-19-Ver-1.0,6140576449757,inactive,6,actions:onsite_conversion.lead_grouped,2019-11-09,2019-11-09,5132,5207,800,Daily,501.26,Lead Generation,1.014614,107,4.684673,2.054926,97.673422,96.266564,87,83.543333333333
Max-life-Test-06-Nov-19-Ver-1.0,6140166342757,inactive,18,actions:onsite_conversion.lead_grouped,2019-11-09,2019-11-09,870,877,300,Daily,54.09,Lead Generation,1.008046,212,0.255142,24.173318,62.172414,61.676169,75,3.005
Jaya-Interiors-17-Aug-19-Ver-1.0,6129536051957,inactive,3,actions:onsite_conversion.lead_grouped,2019-11-09,2019-11-09,3277,3564,Using ad set budget,0,289.66,Lead Generation,1.08758,124,2.335968,3.479237,88.391822,81.27385,70,96.553333333333
Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,2,actions:onsite_conversion.lead_grouped,2019-11-09,2019-11-09,2580,2752,500,Daily,464.73,Lead Generation,1.066667,75,6.1964,2.725291,180.127907,168.869913,62,232.365
Max-life-Test-06-Nov-19-Ver-1.0,6140166342757,inactive,18,actions:onsite_conversion.lead_grouped,2019-11-08,2019-11-08,1811,1817,300,Daily,116.72,Lead Generation,1.003313,231,0.505281,12.713264,64.45058,64.237755,61,6.4844444444444
Jaya-Interiors-17-Aug-19-Ver-1.0,6129536051957,inactive,2,actions:onsite_conversion.lead_grouped,2019-11-08,2019-11-08,3279,3529,Using ad set budget,0,301.54,Lead Generation,1.076243,134,2.250299,3.79711,91.960964,85.446302,65,150.77
Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,1,actions:onsite_conversion.lead_grouped,2019-11-08,2019-11-08,1834,1965,500,Daily,513.78,Lead Generation,1.071429,53,9.693962,2.697201,280.141767,261.465649,46,513.78
Max-life-Test-06-Nov-19-Ver-1.0,6140166342757,inactive,74,actions:onsite_conversion.lead_grouped,2019-11-07,2019-11-07,3101,3290,300,Daily,235.94,Lead Generation,1.060948,401,0.588379,12.18845,76.085134,71.714286,200,3.1883783783784
Jaya-Interiors-17-Aug-19-Ver-1.0,6129536051957,inactive,1,actions:onsite_conversion.lead_grouped,2019-11-07,2019-11-07,3419,3657,Using ad set budget,0,303.91,Lead Generation,1.069611,143,2.125245,3.910309,88.888564,83.103637,62,303.91
Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,2,actions:onsite_conversion.lead_grouped,2019-11-07,2019-11-07,4289,4456,500,Daily,500.58,Lead Generation,1.038937,64,7.821563,1.436266,116.71252,112.33842,74,250.29
Jaya-Interiors-17-Aug-19-Ver-1.0,6129536051957,inactive,4,actions:onsite_conversion.lead_grouped,2019-11-06,2019-11-06,3473,3716,Using ad set budget,0,297.59,Lead Generation,1.069968,166,1.792711,4.467169,85.686726,80.083423,84,74.3975
Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,1,actions:onsite_conversion.lead_grouped,2019-11-06,2019-11-06,2015,2140,500,Daily,379,Lead Generation,1.062035,32,11.84375,1.495327,188.08933,177.102804,52,379
Jaya-Interiors-17-Aug-19-Ver-1.0,6129536051957,inactive,1,actions:onsite_conversion.lead_grouped,2019-11-05,2019-11-05,4159,4431,Using ad set budget,0,305.27,Lead Generation,1.0654,165,1.850121,3.723764,73.399856,68.894155,71,305.27
Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,1,actions:onsite_conversion.lead_grouped,2019-11-05,2019-11-05,2269,2466,500,Daily,347.74,Lead Generation,1.086822,72,4.829722,2.919708,153.256941,141.013788,73,347.74
Jaya-Interiors-17-Aug-19-Ver-1.0,6129536051957,inactive,2,actions:onsite_conversion.lead_grouped,2019-11-04,2019-11-04,4172,4478,Using ad set budget,0,299.08,Lead Generation,1.073346,163,1.834847,3.640018,71.68744,66.788745,83,149.54
Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,2019-11-04,2019-11-04,366,368,500,Daily,32.38,Lead Generation,1.005464,5,6.476,1.358696,88.469945,87.98913,5,
AskJuno-Lead-Generation-Major-cities-24-01-19,6112114497357,inactive,1,actions:onsite_conversion.lead_grouped,2019-11-04,2019-11-04,1713,1728,Using ad set budget,0,198.31,Lead Generation,1.008757,10,19.831,0.578704,115.767659,114.762731,11,198.31
Jaya-Interiors-17-Aug-19-Ver-1.0,6129536051957,inactive,4,actions:onsite_conversion.lead_grouped,2019-11-03,2019-11-03,3745,4086,Using ad set budget,0,302.92,Lead Generation,1.091055,146,2.074795,3.573177,80.886515,74.136074,63,75.73
AskJuno-Lead-Generation-Major-cities-24-01-19,6112114497357,inactive,4,actions:onsite_conversion.lead_grouped,2019-11-03,2019-11-03,6210,6410,Using ad set budget,0,500.27,Lead Generation,1.032206,34,14.713824,0.530421,80.558776,78.045242,41,125.0675
Jaya-Interiors-17-Aug-19-Ver-1.0,6129536051957,inactive,6,actions:onsite_conversion.lead_grouped,2019-11-02,2019-11-02,4781,5284,Using ad set budget,0,346.9,Lead Generation,1.105208,186,1.865054,3.520061,72.558042,65.651022,88,57.816666666667
Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,2019-11-02,2019-11-02,1031,1069,500,Daily,191.01,Lead Generation,1.036857,21,9.095714,1.964453,185.266731,178.68101,13,
AskJuno-Lead-Generation-Major-cities-24-01-19,6112114497357,inactive,8,actions:onsite_conversion.lead_grouped,2019-11-02,2019-11-02,8106,8497,Using ad set budget,0,575.13,Lead Generation,1.048236,60,9.5855,0.706132,70.951147,67.686242,60,71.89125
Jaya-Interiors-17-Aug-19-Ver-1.0,6129536051957,inactive,1,actions:onsite_conversion.lead_grouped,2019-11-01,2019-11-01,4325,5058,Using ad set budget,0,347.85,Lead Generation,1.16948,163,2.134049,3.222618,80.427746,68.772242,79,347.85
Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,2019-11-01,2019-11-01,2887,3049,500,Daily,343.75,Lead Generation,1.056114,58,5.926724,1.902263,119.068237,112.741883,40,
Jaya-Interiors-17-Aug-19-Ver-1.0,6129536051957,inactive,4,actions:onsite_conversion.lead_grouped,2019-10-31,2019-10-31,4235,4814,Using ad set budget,0,345.49,Lead Generation,1.136718,227,1.521982,4.715413,81.579693,71.767761,85,86.3725
Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,1,actions:onsite_conversion.lead_grouped,2019-10-31,2019-10-31,2284,2474,500,Daily,349.48,Lead Generation,1.083187,50,6.9896,2.021019,153.012259,141.261116,35,349.48
NA AJ LG Oct 25 Ver2,6138345852157,inactive,,,2019-10-30,2019-10-30,259,267,1000,Daily,472.01,Lead Generation,1.030888,4,118.0025,1.498127,1822.432432,1767.827715,3,
Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,2,actions:onsite_conversion.lead_grouped,2019-10-30,2019-10-30,1911,2215,500,Daily,341.74,Lead Generation,1.159079,80,4.27175,3.611738,178.827839,154.284424,45,170.87
NA AJ LG Oct 25 Ver2,6138345852157,inactive,1,actions:onsite_conversion.lead_grouped,2019-10-29,2019-10-29,672,747,1000,Daily,1761.47,Lead Generation,1.111607,9,195.718889,1.204819,2621.235119,2358.058902,7,1761.47
Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,1,actions:onsite_conversion.lead_grouped,2019-10-29,2019-10-29,1844,1992,500,Daily,342.73,Lead Generation,1.08026,55,6.231455,2.761044,185.862256,172.053213,30,342.73
NA AJ LG Oct 25 Ver2,6138345852157,inactive,1,actions:onsite_conversion.lead_grouped,2019-10-28,2019-10-28,421,453,1000,Daily,1367.07,Lead Generation,1.07601,11,124.279091,2.428256,3247.19715,3017.81457,9,1367.07
NA AJ LG Oct 25 Ver2,6138345852157,inactive,,,2019-10-26,2019-10-26,148,153,1000,Daily,818.03,Lead Generation,1.033784,0,0,0,5527.22973,5346.601307,,
NA AJ LG Oct 25 Ver2,6138345852157,inactive,,,2019-10-25,2019-10-25,65,66,1000,Daily,180.31,Lead Generation,1.015385,0,0,0,2774,2731.969697,,
NA AJ LG Oct 22,6138024606757,archived,,,2019-10-25,2019-10-25,186,195,1200,Daily,557.63,Lead Generation,1.048387,2,278.815,1.025641,2998.010753,2859.641026,3,
NA AJ LG Oct 22,6138024606757,archived,,,2019-10-24,2019-10-24,646,667,1200,Daily,1714.51,Lead Generation,1.032508,9,190.501111,1.349325,2654.040248,2570.47976,4,
NA AJ LG Oct 22,6138024606757,archived,,,2019-10-23,2019-10-23,21,21,1200,Daily,63.66,Lead Generation,1,0,0,0,3031.428571,3031.428571,,
Rooten,6137475659357,archived,8,actions:link_click,2019-10-19,2019-10-19,19332,20417,Using ad set budget,0,89.17,Traffic,1.056125,9,9.907778,0.044081,4.612559,4.367439,8,11.14625
AskJuno-Lead-Generation-Major-cities-24-01-19,6112114497357,inactive,6,actions:onsite_conversion.lead_grouped,2019-10-19,2019-10-19,1448,1500,Using ad set budget,0,276.99,Lead Generation,1.035912,29,9.551379,1.933333,191.291436,184.66,27,46.165
AskJuno-Lead-Generation-Major-cities-24-01-19,6112114497357,inactive,7,actions:onsite_conversion.lead_grouped,2019-10-18,2019-10-18,3403,3652,Using ad set budget,0,580.45,Lead Generation,1.073171,46,12.618478,1.259584,170.570085,158.940307,37,82.921428571429
AskJuno-Lead-Generation-Major-cities-24-01-19,6112114497357,inactive,2,actions:onsite_conversion.lead_grouped,2019-10-17,2019-10-17,2571,2601,Using ad set budget,0,334.55,Lead Generation,1.011669,20,16.7275,0.768935,130.124465,128.623606,17,167.275
SVGI-PILOT-15-OCT-19,6136943150757,inactive,6,actions:link_click,2019-10-16,2019-10-16,8006,8466,Using ad set budget,0,56.88,Traffic,1.057457,7,8.125714,0.082684,7.104672,6.718639,9,9.48
AskJuno-Lead-Generation-Major-cities-24-01-19,6112114497357,inactive,2,actions:onsite_conversion.lead_grouped,2019-10-16,2019-10-16,1720,1749,Using ad set budget,0,252.28,Lead Generation,1.01686,12,21.023333,0.686106,146.674419,144.242424,14,126.14
AskJuno-Lead-Generation-Major-cities-24-01-19,6112114497357,inactive,12,actions:onsite_conversion.lead_grouped,2019-10-15,2019-10-15,2764,2927,Using ad set budget,0,493.99,Lead Generation,1.058973,46,10.738913,1.571575,178.722865,168.770072,38,41.165833333333
Jaya-Interiors-17-Aug-19-Ver-1.0,6129536051957,inactive,1,actions:onsite_conversion.lead_grouped,2019-10-14,2019-10-14,241,243,Using ad set budget,0,23.49,Lead Generation,1.008299,15,1.566,6.17284,97.46888,96.666667,5,23.49
Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,2,actions:onsite_conversion.lead_grouped,2019-10-14,2019-10-14,1135,1231,500,Daily,249.89,Lead Generation,1.084581,31,8.060968,2.518278,220.167401,202.997563,21,124.945
AskJuno-Lead-Generation-Major-cities-24-01-19,6112114497357,inactive,5,actions:onsite_conversion.lead_grouped,2019-10-14,2019-10-14,2806,2954,Using ad set budget,0,507.05,Lead Generation,1.052744,40,12.67625,1.354096,180.702067,171.648612,38,101.41
Jaya-Interiors-17-Aug-19-Ver-1.0,6129536051957,inactive,2,actions:onsite_conversion.lead_grouped,2019-10-13,2019-10-13,2896,3204,Using ad set budget,0,301.86,Lead Generation,1.106354,115,2.62487,3.589263,104.233425,94.213483,60,150.93
Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,3,actions:onsite_conversion.lead_grouped,2019-10-13,2019-10-13,1469,1585,500,Daily,308.36,Lead Generation,1.078965,41,7.520976,2.586751,209.911504,194.548896,23,102.78666666667
AskJuno-Lead-Generation-Major-cities-24-01-19,6112114497357,inactive,3,actions:onsite_conversion.lead_grouped,2019-10-13,2019-10-13,2363,2463,Using ad set budget,0,503.74,Lead Generation,1.042319,17,29.631765,0.690215,213.178163,204.52294,22,167.91333333333
Jaya-Interiors-17-Aug-19-Ver-1.0,6129536051957,inactive,,,2019-10-12,2019-10-12,4093,4450,Using ad set budget,0,343.22,Lead Generation,1.087222,155,2.214323,3.483146,83.855363,77.12809,70,
Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,,,2019-10-12,2019-10-12,1812,1938,500,Daily,353.18,Lead Generation,1.069536,46,7.677826,2.373581,194.9117,182.239422,37,
AskJuno-Lead-Generation-Major-cities-24-01-19,6112114497357,inactive,5,actions:onsite_conversion.lead_grouped,2019-10-12,2019-10-12,3592,3782,Using ad set budget,0,583.63,Lead Generation,1.052895,37,15.773784,0.978318,162.480512,154.317821,45,116.726
Jaya-Interiors-17-Aug-19-Ver-1.0,6129536051957,inactive,4,actions:onsite_conversion.lead_grouped,2019-10-11,2019-10-11,4091,4642,Using ad set budget,0,346.57,Lead Generation,1.134686,214,1.619486,4.610082,84.715229,74.659629,91,86.6425
AskJuno-Lead-Generation-Major-cities-24-01-19,6112114497357,inactive,5,actions:onsite_conversion.lead_grouped,2019-10-11,2019-10-11,4671,5223,Using ad set budget,0,706.7,Lead Generation,1.118176,66,10.707576,1.263642,151.295226,135.30538,46,141.34
Jaya-Interiors-17-Aug-19-Ver-1.0,6129536051957,inactive,6,actions:onsite_conversion.lead_grouped,2019-10-10,2019-10-10,3211,3623,Using ad set budget,0,344.95,Lead Generation,1.128309,233,1.480472,6.431134,107.427593,95.211151,83,57.491666666667
Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,1,actions:onsite_conversion.lead_grouped,2019-10-10,2019-10-10,945,997,500,Daily,223.5,Lead Generation,1.055026,25,8.94,2.507523,236.507937,224.172518,20,223.5
AskJuno-Lead-Generation-Major-cities-24-01-19,6112114497357,inactive,,,2019-10-10,2019-10-10,4338,4388,Using ad set budget,0,341.35,Lead Generation,1.011526,60,5.689167,1.367366,78.688336,77.791705,21,
Annai-Jewellery-CBE-Test-21-Sep-19-Ver-1.0,6134017265957,inactive,3,actions:onsite_conversion.lead_grouped,2019-10-09,2019-10-09,752,756,Using ad set budget,0,52.88,Lead Generation,1.005319,105,0.503619,13.888889,70.319149,69.94709,20,17.626666666667
Focus-Des-Form-28-June-19 –Ver-1.0,6126109632957,inactive,4,actions:onsite_conversion.lead_grouped,2019-10-09,2019-10-09,2197,2378,500,Daily,302.07,Lead Generation,1.082385,62,4.872097,2.607233,137.492035,127.026913,47,75.5175
